SEGID,AADT2019,ATYPE,FTGROUP,FACGEO,STATIONGROUP
MAG_6408,0.0,1,Arterial,Statewide,COP
MAG_6409,0.0,1,Arterial,Statewide,COP
MAG_6410,0.0,1,Arterial,Statewide,COP
MAG_6411,0.0,1,Arterial,Statewide,COP
MAG_6412,0.0,1,Arterial,Statewide,COP
MAG_6413,0.0,1,Arterial,Statewide,COP
MAG_6414,0.0,1,Arterial,Statewide,COP
MAG_6415,0.0,1,Arterial,Statewide,COP
MAG_6416,0.0,1,Arterial,Statewide,COP
MAG_6417,0.0,1,Arterial,Statewide,COP
MAG_6418,0.0,1,Arterial,Statewide,COP
MAG_6419,0.0,1,Arterial,Statewide,COP
MAG_6420,0.0,1,Arterial,Statewide,COP
MAG_6421,0.0,2,Arterial,Statewide,COS
MAG_6422,0.0,2,Arterial,Statewide,COS
MAG_6423,0.0,2,Arterial,Statewide,COS
MAG_6424,0.0,2,Arterial,Statewide,COS
MAG_6425,0.0,2,Arterial,Statewide,COS
MAG_6426,0.0,2,Arterial,Statewide,COS
MAG_6427,0.0,2,Arterial,Statewide,COS
MAG_6428,0.0,2,Arterial,Statewide,COS
MAG_6429,0.0,2,Arterial,Statewide,COS
MAG_6430,0.0,2,Arterial,Statewide,COS
MAG_6431,0.0,2,Arterial,Statewide,COS
MAG_6432,0.0,2,Arterial,Statewide,COS
MAG_6433,0.0,3,Arterial,Statewide,COT
MAG_6434,0.0,2,Arterial,Statewide,COS
MAG_6435,0.0,2,Arterial,Statewide,COS
MAG_6436,0.0,2,Arterial,Statewide,COS
MAG_6437,0.0,2,Arterial,Statewide,COS
MAG_6438,0.0,2,Arterial,Statewide,COS
MAG_6439,0.0,2,Arterial,Statewide,COS
MAG_6440,0.0,2,Arterial,Statewide,COS
MAG_6441,0.0,2,Arterial,Statewide,COS
MAG_6442,0.0,2,Arterial,Statewide,COS
MAG_6443,0.0,2,Arterial,Statewide,COS
MAG_6444,0.0,1,Arterial,Statewide,COP
MAG_6445,0.0,2,Arterial,Statewide,COS
MAG_6446,0.0,2,Arterial,Statewide,COS
MAG_6447,0.0,2,Arterial,Statewide,COS
MAG_6448,0.0,1,Arterial,Statewide,COP
MAG_6449,0.0,1,Arterial,Statewide,COP
MAG_6450,0.0,2,Arterial,Statewide,COS
MAG_6451,0.0,2,Arterial,Statewide,COS
MAG_6452,0.0,2,Arterial,Statewide,COS
MAG_6453,0.0,2,Arterial,Statewide,COS
MAG_6454,0.0,2,Arterial,Statewide,COS
MAG_6455,0.0,2,Arterial,Statewide,COS
MAG_6456,0.0,2,Arterial,Statewide,COS
MAG_6457,0.0,2,Arterial,Statewide,COS
MAG_6458,0.0,2,Arterial,Statewide,COS
MAG_6459,0.0,2,Arterial,Statewide,COS
MAG_6460,0.0,2,Arterial,Statewide,COS
MAG_6461,0.0,2,Arterial,Statewide,COS
MAG_6462,0.0,2,Arterial,Statewide,COS
MAG_6463,0.0,2,Arterial,Statewide,COS
MAG_6464,0.0,2,Arterial,Statewide,COS
MAG_6465,0.0,2,Arterial,Statewide,COS
MAG_6466,0.0,1,Arterial,Statewide,COP
MAG_6467,0.0,1,Arterial,Statewide,COP
MAG_6468,0.0,1,Arterial,Statewide,COP
MAG_6469,0.0,1,Arterial,Statewide,COP
MAG_6470,0.0,3,Arterial,Statewide,COT
MAG_6471,0.0,3,Arterial,Statewide,COT
MAG_6472,0.0,3,Arterial,Statewide,COT
MAG_6473,0.0,2,Arterial,Statewide,COS
MAG_6474,0.0,1,Arterial,Statewide,COP
MAG_6475,0.0,1,Arterial,Statewide,COP
MAG_6476,0.0,1,Arterial,Statewide,COP
MAG_6477,0.0,1,Arterial,Statewide,COP
MAG_6478,0.0,1,Arterial,Statewide,COP
MAG_6479,0.0,1,Arterial,Statewide,COP
MAG_6480,0.0,1,Arterial,Statewide,COP
MAG_6481,0.0,1,Arterial,Statewide,COP
MAG_6482,0.0,2,Arterial,Statewide,COS
MAG_6483,0.0,1,Arterial,Statewide,COP
MAG_6484,0.0,2,Arterial,Statewide,COS
MAG_6485,0.0,2,Arterial,Statewide,COS
MAG_6486,0.0,3,Arterial,Statewide,COT
MAG_6487,0.0,2,Arterial,Statewide,COS
MAG_6488,0.0,1,Arterial,Statewide,COP
MAG_6489,0.0,2,Arterial,Statewide,COS
MAG_6490,0.0,2,Arterial,Statewide,COS
MAG_6491,0.0,2,Arterial,Statewide,COS
MAG_6492,0.0,2,Arterial,Statewide,COS
MAG_6493,0.0,2,Arterial,Statewide,COS
MAG_6494,0.0,2,Arterial,Statewide,COS
MAG_6495,0.0,2,Arterial,Statewide,COS
MAG_6496,0.0,2,Arterial,Statewide,COS
MAG_6497,0.0,2,Arterial,Statewide,COS
MAG_6498,0.0,2,Arterial,Statewide,COS
MAG_6499,0.0,3,Arterial,Statewide,COT
MAG_6500,0.0,1,Arterial,RuralRecLowVol,COL
MAG_6501,0.0,1,Arterial,Statewide,COP
MAG_6503,0.0,1,Arterial,Statewide,COP
MAG_6504,0.0,1,Arterial,Statewide,COP
MAG_6505,0.0,1,Arterial,Statewide,COP
MAG_6506,0.0,2,Arterial,Statewide,COS
MAG_6507,0.0,1,Expressway,Statewide,COP
MAG_6508,0.0,1,Arterial,Statewide,COP
MAG_6509,0.0,1,Arterial,Statewide,COP
MAG_6511,0.0,1,Arterial,Statewide,COP
MAG_6512,0.0,1,Arterial,Statewide,COP
MAG_6513,0.0,1,Arterial,Statewide,COP
MAG_6514,0.0,1,Arterial,Statewide,COP
MAG_6515,0.0,1,Arterial,Statewide,COP
MAG_6516,0.0,1,Arterial,Statewide,COP
MAG_6517,0.0,1,Arterial,Statewide,COP
MAG_6518,0.0,1,Arterial,Statewide,COP
MAG_6519,0.0,1,Arterial,Statewide,COP
MAG_6520,0.0,1,Arterial,Statewide,COP
MAG_6521,0.0,1,Arterial,Statewide,COP
MAG_6522,0.0,1,Arterial,Statewide,COP
MAG_6523,0.0,1,Arterial,Statewide,COP
MAG_6524,0.0,1,Arterial,Statewide,COP
MAG_6525,0.0,1,Arterial,Statewide,COP
MAG_6526,0.0,1,Arterial,Statewide,COP
MAG_6527,0.0,1,Arterial,Statewide,COP
MAG_6529,0.0,1,Arterial,Statewide,COP
MAG_6530,0.0,1,Arterial,Statewide,COP
MAG_6531,0.0,1,Arterial,Statewide,COP
MAG_6532,0.0,1,Arterial,Statewide,COP
MAG_6533,0.0,1,Arterial,Statewide,COP
MAG_6534,0.0,1,Arterial,Statewide,COP
MAG_6535,0.0,1,Arterial,Statewide,COP
MAG_6536,0.0,1,Arterial,Statewide,COP
MAG_6537,0.0,1,Arterial,Statewide,COP
MAG_6538,0.0,1,Arterial,Statewide,COP
MAG_6539,0.0,1,Arterial,Statewide,COP
MAG_6540,0.0,1,Arterial,Statewide,COP
MAG_6542,0.0,1,Arterial,Statewide,COP
MAG_6543,0.0,1,Arterial,Statewide,COP
MAG_6544,0.0,1,Arterial,Statewide,COP
MAG_6545,0.0,1,Arterial,Statewide,COP
MAG_6546,0.0,1,Arterial,Statewide,COP
MAG_6547,0.0,1,Arterial,Statewide,COP
MAG_6548,0.0,1,Arterial,Statewide,COP
MAG_6549,0.0,1,Arterial,Statewide,COP
MAG_6550,0.0,1,Arterial,Statewide,COP
MAG_6551,0.0,1,Arterial,Statewide,COP
MAG_6552,0.0,1,Arterial,Statewide,COP
MAG_6553,0.0,1,Arterial,Statewide,COP
MAG_6554,0.0,1,Arterial,Statewide,COP
MAG_6555,0.0,1,Arterial,Statewide,COP
MAG_6556,0.0,1,Arterial,Statewide,COP
MAG_6557,0.0,1,Arterial,Statewide,COP
MAG_6560,0.0,2,Arterial,Statewide,COS
MAG_6565,0.0,1,Arterial,Statewide,COP
MAG_6566,0.0,1,Arterial,Statewide,COP
MAG_6567,0.0,1,Arterial,Statewide,COP
MAG_6568,0.0,1,Arterial,Statewide,COP
MAG_6569,0.0,1,Arterial,Statewide,COP
MAG_6570,0.0,1,Arterial,Statewide,COP
MAG_6571,0.0,1,Arterial,Statewide,COP
MAG_6572,0.0,1,Arterial,Statewide,COP
MAG_6573,0.0,1,Arterial,Statewide,COP
MAG_6574,0.0,1,Arterial,Statewide,COP
MAG_6575,0.0,1,Arterial,Statewide,COP
MAG_6576,0.0,1,Arterial,Statewide,COP
MAG_6577,0.0,1,Arterial,Statewide,COP
MAG_6578,0.0,1,Arterial,Statewide,COP
MAG_6579,0.0,1,Arterial,Statewide,COP
MAG_6580,0.0,1,Arterial,Statewide,COP
MAG_6581,0.0,1,Arterial,Statewide,COP
MAG_6585,0.0,2,Arterial,Statewide,COS
MAG_6587,0.0,1,Arterial,Statewide,COP
MAG_6588,0.0,1,Arterial,Statewide,COP
MAG_6589,0.0,1,Arterial,Statewide,COP
MAG_6590,0.0,1,Arterial,Statewide,COP
MAG_6591,0.0,1,Arterial,Statewide,COP
MAG_6592,0.0,1,Arterial,Statewide,COP
MAG_6593,0.0,1,Arterial,Statewide,COP
MAG_6594,0.0,1,Arterial,Statewide,COP
MAG_6595,0.0,1,Arterial,Statewide,COP
MAG_6596,0.0,1,Arterial,Statewide,COP
MAG_6598,0.0,1,Arterial,Statewide,COP
MAG_6599,0.0,1,Arterial,Statewide,COP
MAG_6600,0.0,1,Arterial,Statewide,COP
MAG_6601,0.0,1,Arterial,Statewide,COP
MAG_6602,0.0,1,Arterial,Statewide,COP
MAG_6603,0.0,2,Arterial,Statewide,COS
MAG_6604,500.0,2,Arterial,Statewide,COS
MAG_6605,0.0,2,Arterial,Statewide,COS
MAG_6606,0.0,3,Arterial,Statewide,COT
MAG_6608,0.0,2,Arterial,Statewide,COS
MAG_6609,0.0,2,Arterial,Statewide,COS
MAG_6610,0.0,2,Arterial,Statewide,COS
MAG_6611,0.0,2,Arterial,Statewide,COS
MAG_6612,0.0,2,Arterial,Statewide,COS
MAG_6613,0.0,2,Arterial,Statewide,COS
MAG_6614,0.0,2,Arterial,Statewide,COS
MAG_6615,0.0,2,Arterial,Statewide,COS
MAG_6616,0.0,2,Arterial,Statewide,COS
MAG_6617,0.0,2,Arterial,Statewide,COS
MAG_6618,0.0,2,Arterial,Statewide,COS
MAG_6620,0.0,2,Arterial,Statewide,COS
MAG_6621,0.0,1,Arterial,Statewide,COP
MAG_6622,0.0,1,Arterial,Statewide,COP
MAG_6623,0.0,2,Arterial,Statewide,COS
MAG_6624,0.0,2,Arterial,Statewide,COS
MAG_6625,0.0,2,Arterial,Statewide,COS
MAG_6626,0.0,2,Arterial,Statewide,COS
MAG_6627,0.0,2,Arterial,Statewide,COS
MAG_6628,0.0,1,Arterial,Statewide,COP
MAG_6629,0.0,1,Arterial,Statewide,COP
MAG_6630,0.0,1,Arterial,Statewide,COP
MAG_6631,0.0,1,Arterial,Statewide,COP
MAG_6632,0.0,1,Arterial,Statewide,COP
MAG_6633,0.0,1,Arterial,Statewide,COP
MAG_6634,0.0,2,Arterial,Statewide,COS
MAG_6635,0.0,2,Arterial,Statewide,COS
MAG_6636,0.0,2,Arterial,Statewide,COS
MAG_6637,0.0,2,Arterial,Statewide,COS
MAG_6638,0.0,2,Arterial,Statewide,COS
MAG_6639,0.0,2,Arterial,Statewide,COS
MAG_6640,0.0,2,Arterial,Statewide,COS
MAG_6641,0.0,2,Arterial,Statewide,COS
MAG_6642,0.0,2,Arterial,Statewide,COS
MAG_6644,0.0,2,Arterial,Statewide,COS
MAG_6645,0.0,2,Arterial,Statewide,COS
MAG_6646,0.0,2,Arterial,Statewide,COS
MAG_6647,0.0,2,Arterial,Statewide,COS
MAG_6648,0.0,2,Arterial,Statewide,COS
MAG_6649,0.0,2,Arterial,Statewide,COS
MAG_6650,0.0,2,Arterial,Statewide,COS
MAG_6652,0.0,2,Arterial,Statewide,COS
MAG_6653,0.0,2,Arterial,Statewide,COS
MAG_6654,0.0,3,Arterial,Statewide,COT
MAG_6655,0.0,2,Arterial,Statewide,COS
MAG_6657,0.0,2,Arterial,Statewide,COS
MAG_6658,0.0,2,Arterial,Statewide,COS
MAG_6659,0.0,3,Arterial,Statewide,COT
MAG_6660,0.0,3,Arterial,Statewide,COT
MAG_6661,0.0,3,Arterial,Statewide,COT
MAG_6663,0.0,3,Arterial,Statewide,COT
MAG_6667,0.0,2,Arterial,Statewide,COS
MAG_6668,0.0,2,Arterial,Statewide,COS
MAG_6669,0.0,2,Arterial,Statewide,COS
MAG_6670,0.0,2,Arterial,Statewide,COS
MAG_6671,0.0,3,Arterial,Statewide,COT
MAG_6672,0.0,3,Arterial,Statewide,COT
MAG_6673,0.0,2,Arterial,Statewide,COS
MAG_6674,0.0,3,Arterial,Statewide,COT
MAG_6675,0.0,3,Arterial,Statewide,COT
MAG_6676,0.0,3,Arterial,Statewide,COT
MAG_6677,0.0,3,Arterial,Statewide,COT
MAG_6678,0.0,3,Arterial,Statewide,COT
MAG_6679,0.0,2,Arterial,Statewide,COS
MAG_6680,0.0,3,Arterial,Statewide,COT
MAG_6681,0.0,2,Arterial,Statewide,COS
MAG_6682,0.0,3,Arterial,Statewide,COT
MAG_6683,0.0,2,Arterial,Statewide,COS
MAG_6684,0.0,2,Arterial,Statewide,COS
MAG_6685,0.0,2,Arterial,Statewide,COS
MAG_6689,0.0,2,Arterial,Statewide,COS
MAG_6690,0.0,3,Arterial,Statewide,COT
MAG_6691,0.0,3,Arterial,Statewide,COT
MAG_6693,0.0,2,Arterial,Statewide,COS
MAG_6694,0.0,2,Arterial,Statewide,COS
MAG_6695,0.0,2,Arterial,Statewide,COS
MAG_6701,0.0,2,Arterial,Statewide,COS
MAG_6702,0.0,1,Arterial,Statewide,COP
MAG_6703,0.0,2,Arterial,Statewide,COS
MAG_6704,0.0,1,Arterial,Statewide,COP
MAG_6705,0.0,2,Arterial,Statewide,COS
MAG_6706,0.0,2,Arterial,Statewide,COS
MAG_6707,0.0,1,Arterial,Statewide,COP
MAG_6708,0.0,2,Arterial,Statewide,COS
MAG_6709,0.0,3,Arterial,Statewide,COT
MAG_6710,0.0,2,Arterial,Statewide,COS
MAG_6711,0.0,2,Arterial,Statewide,COS
MAG_6712,0.0,2,Arterial,Statewide,COS
MAG_6713,0.0,2,Arterial,Statewide,COS
MAG_6714,0.0,1,Arterial,Statewide,COP
MAG_6715,0.0,1,Arterial,Statewide,COP
MAG_6716,0.0,1,Arterial,Statewide,COP
MAG_6717,0.0,1,Arterial,Statewide,COP
MAG_6718,0.0,1,Arterial,Statewide,COP
MAG_6719,0.0,1,Arterial,Statewide,COP
MAG_6720,0.0,1,Arterial,Statewide,COP
MAG_6721,0.0,1,Arterial,Statewide,COP
MAG_6722,0.0,1,Arterial,Statewide,COP
MAG_6723,0.0,1,Arterial,Statewide,COP
MAG_6724,0.0,1,Arterial,Statewide,COP
MAG_6725,0.0,1,Arterial,Statewide,COP
MAG_6726,0.0,2,Arterial,Statewide,COS
MAG_6727,0.0,2,Arterial,Statewide,COS
MAG_6728,0.0,2,Arterial,Statewide,COS
MAG_6729,0.0,1,Arterial,Statewide,COP
MAG_6730,0.0,1,Arterial,Statewide,COP
MAG_6731,0.0,1,Arterial,Statewide,COP
MAG_6732,0.0,1,Expressway,Statewide,COP
MAG_6733,0.0,1,Expressway,Statewide,COP
MAG_6734,0.0,1,Arterial,Statewide,COP
MAG_6735,0.0,1,Arterial,Statewide,COP
MAG_6736,0.0,1,Arterial,Statewide,COP
MAG_6737,0.0,1,Arterial,Statewide,COP
MAG_6738,0.0,1,Arterial,Statewide,COP
MAG_6739,0.0,1,Arterial,Statewide,COP
MAG_6740,0.0,1,Arterial,Statewide,COP
MAG_6742,0.0,1,Arterial,Statewide,COP
MAG_6743,0.0,1,Arterial,Statewide,COP
MAG_6744,0.0,2,Arterial,Statewide,COS
MAG_6745,0.0,2,Arterial,Statewide,COS
MAG_6746,0.0,2,Arterial,Statewide,COS
MAG_6747,0.0,2,Arterial,Statewide,COS
MAG_6749,0.0,2,Expressway,Statewide,COS
MAG_6751,0.0,1,Arterial,Statewide,COP
MAG_6752,0.0,1,Arterial,Statewide,COP
MAG_6753,0.0,1,Arterial,Statewide,COP
MAG_6754,0.0,1,Arterial,Statewide,COP
MAG_6755,0.0,2,Arterial,Statewide,COS
MAG_6756,0.0,2,Arterial,Statewide,COS
MAG_6757,0.0,1,Arterial,Statewide,COP
MAG_6758,0.0,2,Arterial,Statewide,COS
MAG_6759,0.0,2,Arterial,Statewide,COS
MAG_6760,0.0,2,Arterial,Statewide,COS
MAG_6761,0.0,2,Arterial,Statewide,COS
MAG_6762,0.0,2,Arterial,Statewide,COS
MAG_6763,0.0,2,Arterial,Statewide,COS
MAG_6764,0.0,2,Arterial,Statewide,COS
MAG_6765,0.0,2,Arterial,Statewide,COS
MAG_6766,0.0,1,Arterial,Statewide,COP
MAG_6767,0.0,2,Arterial,Statewide,COS
MAG_6768,0.0,2,Arterial,Statewide,COS
MAG_6769,0.0,2,Arterial,Statewide,COS
MAG_6770,0.0,1,Arterial,Statewide,COP
MAG_6771,0.0,1,Arterial,Statewide,COP
MAG_6772,0.0,1,Arterial,Statewide,COP
MAG_6773,0.0,1,Arterial,Statewide,COP
MAG_6774,0.0,1,Arterial,Statewide,COP
MAG_6775,0.0,1,Arterial,Statewide,COP
MAG_6776,0.0,1,Arterial,Statewide,COP
MAG_6777,0.0,1,Arterial,Statewide,COP
MAG_6778,0.0,1,Arterial,Statewide,COP
MAG_6779,0.0,1,Arterial,Statewide,COP
MAG_6780,0.0,1,Arterial,Statewide,COP
MAG_6781,0.0,1,Arterial,Statewide,COP
MAG_6782,0.0,1,Arterial,Statewide,COP
MAG_6783,0.0,1,Arterial,Statewide,COP
MAG_6784,0.0,1,Arterial,Statewide,COP
MAG_6785,0.0,1,Arterial,Statewide,COP
MAG_6786,0.0,1,Arterial,Statewide,COP
MAG_6787,0.0,1,Arterial,Statewide,COP
MAG_6788,0.0,1,Arterial,Statewide,COP
MAG_6789,0.0,1,Arterial,Statewide,COP
MAG_6790,0.0,1,Arterial,Statewide,COP
MAG_6791,0.0,1,Arterial,Statewide,COP
MAG_6792,0.0,2,Arterial,Statewide,COS
MAG_6793,0.0,2,Arterial,Statewide,COS
MAG_6794,0.0,2,Arterial,Statewide,COS
MAG_6795,0.0,2,Expressway,Statewide,COS
MAG_6796,0.0,2,Arterial,Statewide,COS
MAG_6797,0.0,2,Arterial,Statewide,COS
MAG_6798,0.0,2,Arterial,Statewide,COS
MAG_6799,0.0,3,Arterial,Statewide,COT
MAG_6800,0.0,3,Arterial,Statewide,COT
MAG_6801,0.0,3,Arterial,Statewide,COT
MAG_6802,0.0,2,Arterial,Statewide,COS
MAG_6803,0.0,2,Arterial,Statewide,COS
MAG_6804,0.0,2,Arterial,Statewide,COS
MAG_6805,0.0,2,Arterial,Statewide,COS
MAG_6806,0.0,1,Arterial,Statewide,COP
MAG_6807,0.0,1,Arterial,Statewide,COP
MAG_6808,0.0,1,Arterial,Statewide,COP
MAG_6809,0.0,2,Arterial,Statewide,COS
MAG_6810,0.0,2,Arterial,Statewide,COS
MAG_6811,0.0,2,Arterial,Statewide,COS
MAG_6812,0.0,2,Arterial,Statewide,COS
MAG_6813,0.0,1,Arterial,Statewide,COP
MAG_6814,0.0,1,Arterial,Statewide,COP
MAG_6815,0.0,1,Arterial,Statewide,COP
MAG_6816,0.0,1,Arterial,Statewide,COP
MAG_6817,0.0,2,Arterial,Statewide,COS
MAG_6818,0.0,2,Arterial,Statewide,COS
MAG_6819,0.0,1,Arterial,Statewide,COP
MAG_6820,0.0,1,Arterial,Statewide,COP
MAG_6821,0.0,1,Arterial,Statewide,COP
MAG_6822,0.0,1,Arterial,Statewide,COP
MAG_6823,0.0,2,Arterial,Statewide,COS
MAG_6824,0.0,2,Arterial,Statewide,COS
MAG_6825,0.0,2,Arterial,Statewide,COS
MAG_6826,0.0,3,Arterial,Statewide,COT
MAG_6827,0.0,3,Arterial,Statewide,COT
MAG_6828,0.0,2,Arterial,Statewide,COS
MAG_6829,0.0,3,Arterial,Statewide,COT
MAG_6830,0.0,2,Arterial,Statewide,COS
MAG_6831,0.0,3,Arterial,Statewide,COT
MAG_6832,0.0,3,Arterial,Statewide,COT
MAG_6833,0.0,3,Arterial,Statewide,COT
MAG_6834,0.0,2,Arterial,Statewide,COS
MAG_6835,0.0,2,Arterial,Statewide,COS
MAG_6836,0.0,2,Arterial,Statewide,COS
MAG_6837,0.0,2,Arterial,Statewide,COS
MAG_6838,0.0,2,Arterial,Statewide,COS
MAG_6839,0.0,2,Arterial,Statewide,COS
MAG_6840,0.0,2,Arterial,Statewide,COS
MAG_6841,0.0,2,Arterial,Statewide,COS
MAG_6842,0.0,2,Arterial,Statewide,COS
MAG_6843,0.0,1,Arterial,Statewide,COP
MAG_6844,0.0,1,Arterial,Statewide,COP
MAG_6845,0.0,1,Freeway,Statewide,XX3
MAG_6846,0.0,1,Freeway,Statewide,XX3
MAG_6847,0.0,2,Arterial,Statewide,COS
MAG_6848,0.0,2,Arterial,Statewide,COS
MAG_6849,0.0,1,Arterial,Statewide,COP
MAG_6850,0.0,1,Arterial,Statewide,COP
MAG_6851,0.0,1,Arterial,Statewide,COP
MAG_6852,0.0,3,Expressway,Statewide,COT
MAG_6853,0.0,2,Freeway,Statewide,XX3
UTA_7110,0.0,4,Transit,Statewide,TRN
UTA_7120,0.0,4,Transit,Statewide,TRN
UTA_7121,0.0,4,Transit,Statewide,TRN
UTA_7122,0.0,4,Transit,Statewide,TRN
UTA_7126,0.0,4,Transit,Statewide,TRN
UTA_7130,0.0,4,Transit,Statewide,TRN
UTA_7132,0.0,4,Transit,Statewide,TRN
UTA_7134,0.0,4,Transit,Statewide,TRN
UTA_7138,0.0,4,Transit,Statewide,TRN
UTA_7142,0.0,4,Transit,Statewide,TRN
UTA_7146,0.0,4,Transit,Statewide,TRN
UTA_7150,0.0,4,Transit,Statewide,TRN
UTA_7154,0.0,4,Transit,Statewide,TRN
UTA_7158,0.0,4,Transit,Statewide,TRN
UTA_7162,0.0,4,Transit,Statewide,TRN
UTA_7166,0.0,4,Transit,Statewide,TRN
UTA_7170,0.0,4,Transit,Statewide,TRN
UTA_7174,0.0,4,Transit,Statewide,TRN
UTA_7178,0.0,4,Transit,Statewide,TRN
UTA_7182,0.0,4,Transit,Statewide,TRN
UTA_7221,0.0,4,Transit,Statewide,TRN
UTA_7242,0.0,4,Transit,Statewide,TRN
UTA_7246,0.0,4,Transit,Statewide,TRN
UTA_7250,0.0,4,Transit,Statewide,TRN
UTA_7254,0.0,4,Transit,Statewide,TRN
UTA_7258,0.0,4,Transit,Statewide,TRN
UTA_7262,0.0,4,Transit,Statewide,TRN
UTA_7300,0.0,4,Transit,Statewide,TRN
UTA_7301,0.0,4,Transit,Statewide,TRN
UTA_7304,0.0,4,Transit,Statewide,TRN
UTA_7308,0.0,4,Transit,Statewide,TRN
UTA_7312,0.0,3,Transit,Statewide,TRN
UTA_7316,0.0,3,Transit,Statewide,TRN
UTA_7320,0.0,3,Transit,Statewide,TRN
UTA_7324,0.0,3,Transit,Statewide,TRN
UTA_7328,0.0,3,Transit,Statewide,TRN
UTA_7404,0.0,3,Transit,Statewide,TRN
UTA_7460,0.0,4,Transit,Statewide,TRN
UTA_7464,0.0,4,Transit,Statewide,TRN
UTA_7468,0.0,4,Transit,Statewide,TRN
UTA_7516,0.0,4,Transit,Statewide,TRN
UTA_7520,0.0,4,Transit,Statewide,TRN
UTA_7524,0.0,3,Transit,Statewide,TRN
UTA_7528,0.0,3,Transit,Statewide,TRN
UTA_7532,0.0,4,Transit,Statewide,TRN
UTA_7536,0.0,4,Transit,Statewide,TRN
UTA_7540,0.0,4,Transit,Statewide,TRN
UTA_7544,0.0,4,Transit,Statewide,TRN
UTA_7548,0.0,4,Transit,Statewide,TRN
UTA_7552,0.0,4,Transit,Statewide,TRN
UTA_7556,0.0,3,Transit,Statewide,TRN
UTA_7560,0.0,2,Transit,Statewide,TRN
UTA_7564,0.0,3,Transit,Statewide,TRN
UTA_7568,0.0,4,Transit,Statewide,TRN
UTA_7570,0.0,4,Transit,Statewide,TRN
UTA_7572,0.0,4,Transit,Statewide,TRN
UTA_7576,0.0,4,Transit,Statewide,TRN
UTA_9500,0.0,2,Transit,Statewide,TRN
UTA_9504,0.0,1,Transit,Statewide,TRN
UTA_9508,0.0,3,Transit,Statewide,TRN
UTA_9512,0.0,4,Transit,Statewide,TRN
UTA_9516,0.0,3,Transit,Statewide,TRN
UTA_9520,0.0,3,Transit,Statewide,TRN
UTA_9524,0.0,4,Transit,Statewide,TRN
UTA_9528,0.0,3,Transit,Statewide,TRN
UTA_9532,0.0,3,Transit,Statewide,TRN
UTA_9536,0.0,3,Transit,Statewide,TRN
UTA_9540,0.0,4,Transit,Statewide,TRN
UTA_9544,0.0,4,Transit,Statewide,TRN
UTA_9548,0.0,4,Transit,Statewide,TRN
UTA_9552,0.0,3,Transit,Statewide,TRN
UTA_9558,0.0,3,Transit,Statewide,TRN
UTA_9559,0.0,2,Transit,Statewide,TRN
UTA_9564,0.0,3,Transit,Statewide,TRN
UTA_9568,0.0,3,Transit,Statewide,TRN
UTA_9572,0.0,3,Transit,Statewide,TRN
UTA_9576,0.0,3,Transit,Statewide,TRN
UTA_9580,0.0,3,Transit,Statewide,TRN
UTA_9584,0.0,3,Transit,Statewide,TRN
UTA_9588,0.0,1,Transit,Statewide,TRN
UTA_9592,0.0,3,Transit,Statewide,TRN
WFRC_8001,0.0,3,Arterial,Statewide,COT
WFRC_8003,0.0,2,Arterial,Statewide,COS
WFRC_8004,6672.0,3,Arterial,Statewide,COT
WFRC_8005,0.0,3,Arterial,Statewide,COT
WFRC_8006,0.0,2,Arterial,Statewide,COS
WFRC_8007,0.0,3,Arterial,Statewide,COT
WFRC_8009,0.0,3,Arterial,Statewide,COT
WFRC_8010,1112.0,2,Arterial,Statewide,COS
WFRC_8014,0.0,3,Arterial,Statewide,COT
WFRC_8015,0.0,2,Arterial,Statewide,COS
WFRC_8017,0.0,2,Arterial,Statewide,COS
WFRC_8018,0.0,4,Arterial,Statewide,COU
WFRC_8019,0.0,3,Freeway,Statewide,XX3
WFRC_8020,0.0,3,Freeway,Statewide,XX3
WFRC_8023,0.0,2,Freeway,Statewide,XX3
WFRC_8024,0.0,2,Freeway,Statewide,XX3
WFRC_8025,0.0,2,Expressway,Statewide,COS
WFRC_8026,0.0,2,Expressway,Statewide,COS
WFRC_8027,0.0,2,Expressway,Statewide,COS
WFRC_8028,0.0,3,Arterial,Statewide,COT
WFRC_8030,0.0,4,Arterial,Statewide,COU
WFRC_8031,0.0,4,Arterial,Statewide,COU
WFRC_8034,0.0,2,Arterial,Statewide,COS
WFRC_8035,0.0,2,Arterial,Statewide,COS
WFRC_8037,0.0,1,Arterial,Statewide,COP
WFRC_8041,0.0,4,Arterial,Statewide,COU
WFRC_8042,0.0,4,Arterial,Statewide,COU
WFRC_8043,0.0,3,Arterial,Statewide,COT
WFRC_8044,0.0,3,Arterial,Statewide,COT
WFRC_8045,0.0,3,Arterial,Statewide,COT
WFRC_8047,0.0,3,Freeway,Statewide,XX3
WFRC_8048,0.0,3,Arterial,Statewide,COT
WFRC_8050,0.0,2,Arterial,Statewide,COS
WFRC_8051,0.0,2,Arterial,Statewide,COS
WFRC_8052,0.0,3,Arterial,Statewide,COT
WFRC_8053,0.0,3,Arterial,Statewide,COT
WFRC_8054,0.0,3,Arterial,Statewide,COT
WFRC_8055,0.0,3,Arterial,Statewide,COT
WFRC_8056,0.0,2,Arterial,Statewide,COS
WFRC_8057,0.0,2,Arterial,Statewide,COS
WFRC_8058,0.0,1,Arterial,Statewide,COP
WFRC_8059,0.0,1,Arterial,Statewide,COP
WFRC_8061,0.0,2,Arterial,Statewide,COS
